log_timestamp_ms,log_timestamp_iso,run_id,trial_num,event_category,event_type,device_udi,metric_id,commanded_value,observed_value,latency_ms,inter_sample_ms,notes
1775178613699,2026-04-02T21:10:13.699,0,0,NUMERIC,VOLUME_INFUSED,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","VOLUME_INFUSED",,1.6902919,,1000,""
1775178613699,2026-04-02T21:10:13.699,0,0,NUMERIC,VTBI,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","VTBI",,98.310104,,999,""
1775178613700,2026-04-02T21:10:13.700,0,0,NUMERIC,BATTERY_LEVEL,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","BATTERY_LEVEL",,84.99969,,1000,""
1775178614700,2026-04-02T21:10:14.700,0,0,NUMERIC,MDC_FLOW_FLUID_PUMP,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","MDC_FLOW_FLUID_PUMP",,5.0,,1001,""
1775178614700,2026-04-02T21:10:14.700,0,0,NUMERIC,VOLUME_INFUSED,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","VOLUME_INFUSED",,1.6916808,,1001,""
1775178614700,2026-04-02T21:10:14.700,0,0,NUMERIC,VTBI,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","VTBI",,98.308716,,1001,""
1775178614700,2026-04-02T21:10:14.700,0,0,NUMERIC,BATTERY_LEVEL,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","BATTERY_LEVEL",,84.99969,,1000,""
1775178615700,2026-04-02T21:10:15.700,0,0,NUMERIC,MDC_FLOW_FLUID_PUMP,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","MDC_FLOW_FLUID_PUMP",,5.0,,1000,""
1775178615700,2026-04-02T21:10:15.700,0,0,NUMERIC,VOLUME_INFUSED,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","VOLUME_INFUSED",,1.6930697,,1000,""
1775178615700,2026-04-02T21:10:15.700,0,0,NUMERIC,VTBI,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","VTBI",,98.30733,,1000,""
1775178615701,2026-04-02T21:10:15.701,0,0,NUMERIC,BATTERY_LEVEL,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","BATTERY_LEVEL",,84.99969,,1001,""
1775178616700,2026-04-02T21:10:16.700,0,0,NUMERIC,MDC_FLOW_FLUID_PUMP,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","MDC_FLOW_FLUID_PUMP",,5.0,,1000,""
1775178616700,2026-04-02T21:10:16.700,0,0,NUMERIC,VOLUME_INFUSED,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","VOLUME_INFUSED",,1.6944586,,1000,""
1775178616700,2026-04-02T21:10:16.700,0,0,NUMERIC,VTBI,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","VTBI",,98.30594,,1000,""
1775178616701,2026-04-02T21:10:16.701,0,0,NUMERIC,BATTERY_LEVEL,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","BATTERY_LEVEL",,84.99969,,1000,""
